GenderSelect,Country,Age,EmploymentStatus,CurrentJobTitleSelect,LanguageRecommendationSelect,FormalEducation,MajorSelect,CompensationAmount,CompensationCurrency,
Male,United States,24,Employed full-time,Engineer,Matlab,Bachelor's degree,Electrical Engineering,67500.00,USD,
Male,United States,25,Employed full-time,Data Analyst,Python,Bachelor's degree,Other,69000.00,USD,
Female,United States,20,Employed full-time,Statistician,R,Bachelor's degree,Mathematics or statistics,70000.00,USD,
Male,United States,24,Employed full-time,Business Analyst,R,Bachelor's degree,Engineering (non-computer focused),70000.00,USD,
Male,United States,25,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,A social science,70000.00,USD,
Female,United States,29,Employed full-time,Data Analyst,Python,Bachelor's degree,Biology,70000.00,USD,
Male,United States,29,Employed full-time,Data Scientist,Python,Bachelor's degree,A social science,70000.00,USD,
Male,United States,30,Employed full-time,Software Developer/Software Engineer,R,Bachelor's degree,Computer Science,70000.00,USD,
Male,United States,23,Employed full-time,Other,Python,Bachelor's degree,Mathematics or statistics,71500.00,USD,
Male,United States,21,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,72000.00,USD,
Male,United States,32,Employed full-time,Data Analyst,Python,Bachelor's degree,Mathematics or statistics,72000.00,USD,
Male,United States,33,Employed full-time,Data Analyst,R,Bachelor's degree,Engineering (non-computer focused),72500.00,USD,
Female,United States,33,Employed full-time,Researcher,Other,Bachelor's degree,Other,73500.00,USD,
Male,United States,33,Employed full-time,Data Scientist,Python,Bachelor's degree,Mathematics or statistics,74000.00,USD,
Male,United States,34,Employed full-time,Data Analyst,Python,Bachelor's degree,Other,74000.00,USD,
Male,United States,38,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,74000.00,USD,
Male,United States,24,Employed full-time,Software Developer/Software Engineer,R,Bachelor's degree,Mathematics or statistics,75000.00,USD,
Male,United States,28,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Mathematics or statistics,75000.00,USD,
Male,United States,35,Employed full-time,Engineer,Python,Bachelor's degree,A humanities discipline,75000.00,USD,
Male,United States,36,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,A humanities discipline,75000.00,USD,
Female,United States,42,Employed full-time,Data Analyst,Python,Bachelor's degree,A humanities discipline,75000.00,USD,
Male,United States,43,"Independent contractor, freelancer, or self-employed",Data Miner,Python,Bachelor's degree,A social science,75000.00,USD,
Female,United States,40,Employed full-time,Business Analyst,Python,Bachelor's degree,A social science,77250.00,USD,
Male,United States,24,Employed full-time,Data Scientist,Python,Bachelor's degree,Computer Science,77500.00,USD,
Male,United States,22,Employed full-time,DBA/Database Engineer,Python,Bachelor's degree,Other,78000.00,USD,
Male,United States,22,Employed full-time,Researcher,Python,Bachelor's degree,Computer Science,78000.00,USD,
Male,United States,32,Employed full-time,Data Scientist,R,Bachelor's degree,Physics,78000.00,USD,
Male,United States,22,Employed full-time,Business Analyst,R,Bachelor's degree,Other,80000.00,USD,
Male,United States,24,Employed full-time,DBA/Database Engineer,Python,Bachelor's degree,Mathematics or statistics,80000.00,USD,
Female,United States,25,Employed full-time,Data Scientist,Python,Bachelor's degree,Mathematics or statistics,80000.00,USD,
Male,United States,28,Employed full-time,Data Analyst,Python,Bachelor's degree,Mathematics or statistics,80000.00,USD,
Female,United States,30,Employed full-time,Business Analyst,Python,Bachelor's degree,Other,80000.00,USD,
Male,United States,31,Employed full-time,Data Analyst,SQL,Bachelor's degree,Engineering (non-computer focused),80000.00,USD,
Female,United States,43,Employed full-time,Data Analyst,SQL,Bachelor's degree,A social science,80000.00,USD,
Male,United States,61,Employed full-time,DBA/Database Engineer,Python,Bachelor's degree,Other,80000.00,USD,
Female,United States,53,Employed part-time,Other,R,Bachelor's degree,Engineering (non-computer focused),80000.00,USD,
Female,United States,37,Employed full-time,Other,SQL,Bachelor's degree,"Information technology, networking, or system administration",82500.00,USD,
Male,United States,31,Employed full-time,Other,Python,Bachelor's degree,Other,83000.00,USD,
Male,United States,22,Employed full-time,Data Scientist,Python,Bachelor's degree,Mathematics or statistics,85000.00,USD,
Male,United States,23,Employed full-time,Business Analyst,R,Bachelor's degree,Other,85000.00,USD,
Male,United States,24,Employed full-time,Data Scientist,C/C++/C#,Bachelor's degree,Engineering (non-computer focused),85000.00,USD,
Male,United States,26,Employed full-time,Data Analyst,Python,Bachelor's degree,Mathematics or statistics,85000.00,USD,
Female,United States,26,Employed full-time,Data Scientist,R,Bachelor's degree,Engineering (non-computer focused),85000.00,USD,
Male,United States,26,Employed full-time,Engineer,Python,Bachelor's degree,Electrical Engineering,85000.00,USD,
Male,United States,29,Employed full-time,Data Scientist,R,Bachelor's degree,Mathematics or statistics,85000.00,USD,
Male,United States,43,Employed full-time,Business Analyst,Python,Bachelor's degree,Other,85000.00,USD,
Male,United States,45,Employed full-time,Other,Java,Bachelor's degree,"Information technology, networking, or system administration",85000.00,USD,
Male,United States,61,Employed full-time,Other,SQL,Bachelor's degree,Mathematics or statistics,85000.00,USD,
Male,United States,62,Employed full-time,Engineer,Python,Bachelor's degree,Engineering (non-computer focused),85000.00,USD,
Female,United States,30,"Independent contractor, freelancer, or self-employed",Data Analyst,Python,Bachelor's degree,"Information technology, networking, or system administration",85000.00,USD,
Male,United States,24,Employed full-time,Data Scientist,R,Bachelor's degree,A social science,86000.00,USD,
Male,United States,26,Employed full-time,Data Scientist,Python,Bachelor's degree,Physics,87000.00,USD,
Male,United States,24,Employed full-time,Data Scientist,Python,Bachelor's degree,A social science,88000.00,USD,
Male,United States,28,"Independent contractor, freelancer, or self-employed",Data Scientist,Python,Bachelor's degree,Mathematics or statistics,88000.00,USD,
Male,United States,27,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,88500.00,USD,
Male,United States,23,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Computer Science,89000.00,USD,
Female,United States,22,Employed full-time,Data Scientist,Python,Bachelor's degree,Mathematics or statistics,90000.00,USD,
Female,United States,28,Employed full-time,Data Scientist,Python,Bachelor's degree,Fine arts or performing arts,90000.00,USD,
Female,United States,29,Employed full-time,Data Scientist,R,Bachelor's degree,A social science,90000.00,USD,
Male,United States,32,Employed full-time,Software Developer/Software Engineer,R,Bachelor's degree,Computer Science,90000.00,USD,
Male,United States,36,Employed full-time,Software Developer/Software Engineer,Stata,Bachelor's degree,A social science,90000.00,USD,
Male,United States,38,Employed full-time,Other,Python,Bachelor's degree,A social science,90000.00,USD,
Male,United States,25,"Independent contractor, freelancer, or self-employed",Computer Scientist,Python,Bachelor's degree,Computer Science,90000.00,USD,
Male,United States,33,"Independent contractor, freelancer, or self-employed",Data Scientist,Python,Bachelor's degree,Electrical Engineering,90000.00,USD,
Male,United States,25,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,"Information technology, networking, or system administration",91000.00,USD,
Male,United States,36,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Electrical Engineering,91000.00,USD,
Male,United States,37,Employed full-time,Data Scientist,Python,Bachelor's degree,Electrical Engineering,92600.00,USD,
Male,United States,28,Employed full-time,Data Scientist,Python,Bachelor's degree,A social science,94000.00,USD,
Male,United States,25,Employed full-time,Data Analyst,Python,Bachelor's degree,Mathematics or statistics,95000.00,USD,
Male,United States,31,Employed full-time,Data Scientist,Python,Bachelor's degree,Electrical Engineering,95000.00,USD,
Male,United States,33,Employed full-time,Other,R,Bachelor's degree,Mathematics or statistics,95000.00,USD,
Male,United States,51,Employed full-time,Engineer,Python,Bachelor's degree,Engineering (non-computer focused),95000.00,USD,
Male,United States,52,Employed full-time,Software Developer/Software Engineer,R,Bachelor's degree,Engineering (non-computer focused),95000.00,USD,
Male,United States,24,"Independent contractor, freelancer, or self-employed",Business Analyst,Python,Bachelor's degree,Mathematics or statistics,95000.00,USD,
Male,United States,34,Employed full-time,Data Scientist,Python,Bachelor's degree,Other,96000.00,USD,
Male,United States,28,Employed full-time,Data Scientist,R,Bachelor's degree,Other,97500.00,USD,
Male,United States,44,Employed full-time,Engineer,Python,Bachelor's degree,A humanities discipline,98000.00,USD,
A different identity,United States,22,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,100000.00,USD,
Male,United States,23,Employed full-time,Data Scientist,Python,Bachelor's degree,Mathematics or statistics,100000.00,USD,
Male,United States,23,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,100000.00,USD,
Female,United States,27,Employed full-time,Business Analyst,Python,Bachelor's degree,Other,100000.00,USD,
Female,United States,27,Employed full-time,Data Scientist,Python,Bachelor's degree,A social science,100000.00,USD,
Male,United States,30,Employed full-time,Data Scientist,R,Bachelor's degree,Other,100000.00,USD,
Female,United States,50,Employed full-time,DBA/Database Engineer,Python,Bachelor's degree,A humanities discipline,100000.00,USD,
Male,United States,51,Employed full-time,Other,Python,Bachelor's degree,Other,100000.00,USD,
Male,United States,24,Employed part-time,Machine Learning Engineer,Python,Bachelor's degree,Computer Science,100000.00,USD,
Male,United States,29,"Independent contractor, freelancer, or self-employed",Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,100000.00,USD,
Male,United States,47,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Electrical Engineering,102759.00,USD,
Female,United States,27,Employed full-time,Data Analyst,Python,Bachelor's degree,Other,103000.00,USD,
Male,United States,40,Employed full-time,Engineer,SQL,Bachelor's degree,Computer Science,103000.00,USD,
Male,United States,23,"Independent contractor, freelancer, or self-employed",Data Scientist,C/C++/C#,Bachelor's degree,A social science,104000.00,USD,
Male,United States,23,Employed full-time,Data Scientist,C/C++/C#,Bachelor's degree,A social science,105000.00,USD,
Female,United States,26,Employed full-time,Data Scientist,Python,Bachelor's degree,Physics,105000.00,USD,
Male,United States,28,Employed full-time,Business Analyst,SQL,Bachelor's degree,"Information technology, networking, or system administration",105000.00,USD,
Male,United States,28,Employed full-time,Engineer,Python,Bachelor's degree,Engineering (non-computer focused),105000.00,USD,
Male,United States,31,Employed full-time,Data Scientist,R,Bachelor's degree,Mathematics or statistics,105000.00,USD,
Male,United States,31,Employed full-time,Engineer,Python,Bachelor's degree,Engineering (non-computer focused),105000.00,USD,
Male,United States,33,Employed full-time,Data Analyst,Python,Bachelor's degree,Computer Science,107000.00,USD,
Male,United States,56,Employed full-time,Business Analyst,Python,Bachelor's degree,Engineering (non-computer focused),107000.00,USD,
Male,United States,21,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Computer Science,110000.00,USD,
Male,United States,23,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Physics,110000.00,USD,
Male,United States,24,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Mathematics or statistics,110000.00,USD,
Male,United States,25,Employed full-time,Data Scientist,R,Bachelor's degree,Mathematics or statistics,110000.00,USD,
Female,United States,27,Employed full-time,Data Analyst,SQL,Bachelor's degree,A social science,110000.00,USD,
Male,United States,28,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,110000.00,USD,
Female,United States,30,Employed full-time,Data Scientist,SQL,Bachelor's degree,Mathematics or statistics,110000.00,USD,
Male,United States,30,Employed full-time,Data Analyst,R,Bachelor's degree,A social science,110000.00,USD,
Female,United States,31,Employed full-time,Data Scientist,C/C++/C#,Bachelor's degree,Mathematics or statistics,110000.00,USD,
Female,United States,32,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,110000.00,USD,
Male,United States,33,Employed full-time,Data Analyst,Python,Bachelor's degree,Computer Science,110000.00,USD,
Male,United States,35,Employed full-time,Programmer,Python,Bachelor's degree,Computer Science,110000.00,USD,
Male,United States,40,Employed full-time,Data Analyst,Python,Bachelor's degree,Mathematics or statistics,110000.00,USD,
Male,United States,32,Employed full-time,Engineer,Python,Bachelor's degree,Computer Science,112000.00,USD,
Male,United States,33,Employed full-time,Business Analyst,R,Bachelor's degree,A social science,112000.00,USD,
Male,United States,49,Employed full-time,DBA/Database Engineer,R,Bachelor's degree,Management information systems,112000.00,USD,
Male,United States,32,Employed full-time,Data Scientist,Python,Bachelor's degree,Psychology,113000.00,USD,
Male,United States,43,Employed full-time,Predictive Modeler,Python,Bachelor's degree,Computer Science,113000.00,USD,
Male,United States,21,Employed full-time,Data Analyst,Python,Bachelor's degree,Mathematics or statistics,115000.00,USD,
Male,United States,27,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Other,115000.00,USD,
Male,United States,27,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Mathematics or statistics,115000.00,USD,
